PropertyID,ParID,UseDescription,Rental?,RentalPermit?,OwnerID,AgentID,Zoning,OpenIssueType,OpenIssueNote,Image,PropertyType,ResidenceType,VacantLand?,OccupancyPermit?,OccupancyPermitDate,RentalPermitDate,PropertyStatus,StatusDate,Note,SewerDistrict,UCCPermit?,UCCPermitDate,ZoningApproval?,ZoningApprovalDate,PassDyeTest?,PassDyeTestDate,CountyHyperlink,municode_1
12087,0371K00254000000,Single family                 ,0,0,1512,302,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00254000000,816
12088,0298K00250000000,Single family                 ,0,0,3200,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298K00250000000,816
12089,0452S00130000000,Single family                 ,0,0,1609,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452S00130000000,953
12090,0454A00069000000,Single family                 ,0,0,906,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454A00069000000,953
12091,0372F00022000000,Single family                 ,1,0,4075,939,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372F00022000000,816
12092,0372H00192000000,Single family                 ,0,0,4258,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372H00192000000,816
12093,0371G00072000000,Single family                 ,0,0,2026,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371G00072000000,816
12094,0371M00244000000,Single family                 ,0,0,2923,204,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371M00244000000,816
12095,0453P00033000000,Single family                 ,0,0,2218,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453P00033000000,816
12096,0298H00045000000,Single family                 ,0,0,3895,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298H00045000000,816
12097,0372P00256000000,Single family                 ,0,0,3917,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372P00256000000,953
12098,0372C00120000000,Single family                 ,0,0,2246,672,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00120000000,816
12099,0371F00104000000,Single family                 ,0,0,2021,691,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00104000000,816
12100,0371R00010000000,Vacant land                   ,1,0,2499,156,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00010000000,816
12101,0452N00008000000,Single family                 ,0,0,1951,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452N00008000000,816
12102,0453M00050000000,Single family                 ,1,0,3586,,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453M00050000000,953
12103,0372E00250000000,Single family                 ,0,0,3313,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00250000000,816
12104,0298F00244000000,Single family                 ,0,0,3485,857,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00244000000,816
12105,0371J00004000000,Single family                 ,0,0,2292,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371J00004000000,816
12106,0372C00108000000,Single family                 ,0,0,2261,487,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00108000000,816
12107,0371P00008000000,Single family                 ,0,0,1312,724,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00008000000,816
12108,0372E00142000000,Single family                 ,0,0,2454,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00142000000,816
12109,0371P00006000000,Single family                 ,0,0,752,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00006000000,816
12110,0452N00024000000,Single family                 ,0,0,1967,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452N00024000000,816
12111,0452F00020000000,Single family                 ,0,0,4117,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452F00020000000,816
12112,0371R00312000000,Single family                 ,0,0,404,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00312000000,816
12113,0371L00335000000,Single family                 ,0,0,2809,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371L00335000000,816
12114,0298S00025000000,Vacant land                   ,1,0,4334,949,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298S00025000000,816
12115,0298F00242000000,Single family                 ,0,0,1520,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00242000000,816
12116,0452N00010000000,Single family                 ,0,0,4311,236,,,,,Residential                   ,,0,0,,,,,Sheriff Sale - Vacant,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452N00010000000,816
12117,0452F00028000000,Single family                 ,0,0,4160,362,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0452F00028000000,816
12118,0541P00068000000,Single family                 ,0,0,2297,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00068000000,953
12119,0541R00056000000,Single family                 ,0,0,1657,302,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541R00056000000,953
12120,0371K00276000000,Single family                 ,0,0,1962,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00276000000,816
12121,0455F00006000000,Vacant land                   ,1,0,246,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0455F00006000000,953
12122,0454G00058000000,Township government           ,0,0,4058,18,,,,,Government                    ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454G00058000000,953
12123,0372K00129000000,Single family                 ,0,0,2141,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372K00129000000,953
12124,0372C00178000000,Single family                 ,1,0,3822,859,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00178000000,816
12125,0455A00008000000,Livestock o/t d & p-cauv      ,0,0,4182,,,,,,Agricultural                  ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0455A00008000000,953
12126,0541P00004000000,Single family                 ,0,0,796,422,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00004000000,953
12127,0453M00018000000,Vacant land                   ,1,0,1195,22,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453M00018000000,953
12128,0372A00258000000,Single family                 ,0,0,809,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00258000000,816
12129,0453P00025000000,Single family                 ,0,0,1193,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453P00025000000,816
12130,0298F00236000000,Single family                 ,0,0,1486,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0298F00236000000,816
12131,0372A00212000000,Single family                 ,0,0,1551,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00212000000,816
12132,0455A00235000000,Single family                 ,0,0,3886,871,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0455A00235000000,953
12133,0371P00148000000,Single family                 ,0,0,1072,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00148000000,816
12134,0372B00096000000,Single family                 ,0,0,4296,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00096000000,816
12135,0453M00004000000,Single family                 ,1,0,4416,11,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453M00004000000,953
12136,0371R00006000000,Single family                 ,0,0,1053,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00006000000,816
12137,0371F00071000000,Single family                 ,0,0,117,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00071000000,816
12138,0372G00354000000,Single family                 ,0,0,3772,309,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00354000000,816
12139,0372K00083000000,Single family                 ,0,0,2147,165,,,,,Residential                   ,,0,0,,,,,Terrence V Cannon,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372K00083000000,816
12140,0371R00012000000,Vacant land                   ,1,0,2499,156,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00012000000,816
12141,0371R00169000000,Vacant land                   ,1,0,327,724,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00169000000,816
12142,0372B00026000000,Single family                 ,0,0,2167,601,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00026000000,816
12143,0372A00262000000,Single family                 ,0,0,2804,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00262000000,816
12144,0371K00258000000,Single family                 ,0,0,571,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371K00258000000,816
12145,0372G00032000000,Single family                 ,0,0,1560,417,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00032000000,816
12146,0372E00226000000,Single family                 ,1,0,3460,691,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00226000000,816
12147,0372E00274000000,Single family                 ,0,0,795,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00274000000,816
12148,0541P00226000000,Single family                 ,0,0,3000,417,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0541P00226000000,953
12149,0454G00120000000,Vacant land                   ,1,0,1228,,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0454G00120000000,953
12150,0372G00235000000,Vacant land                   ,1,0,2685,634,,,,,Residential                   ,Rental,1,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00235000000,816
12151,0371R00114000000,Single family                 ,0,0,2152,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00114000000,816
12152,0372C00218000000,Single family                 ,0,0,2362,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00218000000,816
12153,0371P00150000000,Single family                 ,0,0,981,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00150000000,816
12154,0372B00124000000,Single family                 ,0,0,2348,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00124000000,816
12155,0371R00026000000,Single family                 ,0,0,1700,,,,,,Residential                   ,,0,0,,,,,Pam 412-260-1984 and sister Penny 412-334-4384,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00026000000,816
12156,0372B00108000000,Single family                 ,0,0,779,939,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00108000000,816
12157,0372E00280000000,Single family                 ,1,0,643,303,,,,,Residential                   ,Rental,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00280000000,816
12158,0372E00276000000,Single family                 ,0,0,222,309,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372E00276000000,816
12159,0453K00088000000,Single family                 ,0,0,1371,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0453K00088000000,816
12160,0371F00163000000,Single family                 ,0,0,304,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371F00163000000,816
12161,0372C00215000000,Single family                 ,0,0,3450,301,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00215000000,816
12162,0372C00098000000,Single family                 ,0,0,2229,573,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00098000000,816
12163,0371P00012000000,Single family                 ,0,0,1524,941,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371P00012000000,816
12164,0371R00032000000,Single family                 ,0,0,1742,309,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0371R00032000000,816
12165,0372A00248000000,Single family                 ,0,0,273,911,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00248000000,816
12166,0372B00120000000,Single family                 ,0,0,556,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372B00120000000,816
12167,0372C00191000000,Single family                 ,1,0,3709,842,,,,,Residential                   ,Rental,0,0,,,,,Robert A & Christy B Wauzzinski,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372C00191000000,816
12168,0372F00196000000,Single family                 ,0,0,3040,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372F00196000000,816
12169,0372G00030000000,Single family                 ,0,0,1065,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372G00030000000,816
12170,0372A00226000000,Single family                 ,0,0,1400,,,,,,Residential                   ,,0,0,,,,,,,0,,0,,0,,http://www2.county.allegheny.pa.us/RealEstate/GeneralInfo.aspx?ParcelID=0372A00226000000,816
